major,gender,attendance,homework_completion,lib_borrow,club_participation,class_interaction,exam_score,gpa
文学院,0,23,0.6061502496177987,0,1,12,71,1.704150845693037
社会学院,1,29,0.8778688433916213,6,1,14,63,2.7410625207512673
经济与工商管理学院,1,29,0.6924104703377172,5,0,1,74,1.6774251063514634
地理科学学部,0,22,0.943265070872943,7,1,19,76,2.791821471654414
艺术与传媒学院,0,20,0.7865456475330446,4,1,17,71,2.5611596932271485
马克思主义学院,0,28,0.8122542329489825,7,1,6,60,1.7116758685881912
数学科学学院,0,20,0.9015746177065467,9,0,8,72,2.1695539245160202
化学学院,1,21,0.9117722431213373,7,0,6,89,2.510256334968279
统计学院,0,28,0.8570603332322273,8,1,8,69,2.711711210840955
地理科学学部,1,24,0.9753727261650972,0,0,11,95,3.417133460530682
物理与天文学院,0,23,0.9929193745281677,2,0,9,65,2.168497459094465
政府管理学院,0,28,0.9787541777498467,5,0,9,68,2.73312982277921
数学科学学院,1,28,0.9296716741375775,3,1,12,61,2.2947356915517285
心理学部,1,21,0.8822500880977006,7,1,4,65,1.647256881199945
社会学院,1,22,0.865330343152667,9,1,7,70,1.9346721159319609
马克思主义学院,0,31,0.6415000707682136,0,1,9,85,2.1844845457640014
历史学院,0,22,0.708593738727645,4,1,5,87,2.372243356463892
历史学院,1,24,0.6022752894117508,3,0,10,72,1.8608224971031826
数学科学学院,1,22,0.6549639480935967,0,0,3,97,1.784848195520276
经济与工商管理学院,0,29,0.7756917908676754,9,1,1,71,2.023557895722833
社会学院,1,25,0.6586146203156293,5,0,5,78,1.8512161432617313
外国语言文学学院,1,21,0.9606653658707032,9,1,12,77,2.7382241462014925
法学院,0,25,0.9222796741341128,2,0,11,78,2.536260917250228
环境学院,1,25,0.6286447648358072,4,0,13,87,2.478459563040079
艺术与传媒学院,0,21,0.6995654861869064,5,1,7,71,1.484147429358321
文学院,0,25,0.9276287538446035,3,1,2,91,2.830054842071854
历史学院,0,25,0.9212184506239494,9,0,4,72,2.1185803758042336
体育与运动学院,1,25,0.9781802200471155,9,0,6,82,2.8302686064045783
环境学院,1,31,0.9990191046469441,5,1,17,95,4.0
历史学院,1,24,0.9905080252964488,6,0,5,89,2.9800409195308863
新闻传播学院,1,26,0.7640551942885766,1,1,17,81,3.013931347279922
体育与运动学院,0,31,0.7001313775208129,6,1,7,97,3.006459255812218
社会学院,0,24,0.903364076170825,6,1,6,62,2.1185283681108396
外国语言文学学院,1,30,0.7197091570976123,1,0,1,68,1.0
马克思主义学院,1,20,0.922560144052532,2,1,3,74,1.9523834842188779
化学学院,1,31,0.8135818921591698,2,1,8,89,2.615578790127529
化学学院,1,28,0.9175709100939815,0,1,15,85,3.5331692183182715
法学院,0,22,0.7103519518868042,0,1,18,89,3.171402790951086
政府管理学院,1,21,0.8032109262215283,9,0,9,64,1.7863777233303648
体育与运动学院,0,29,0.8256095174408729,5,1,7,90,3.3860883347621273
教育学部,1,25,0.9772432270880529,8,1,15,81,3.2182957076798413
数学科学学院,1,27,0.7066390307321669,8,0,7,74,2.2886664914758814
法学院,1,21,0.9746752957139578,0,1,19,94,3.781425072892664
艺术与传媒学院,0,23,0.9219435661862864,6,1,3,78,2.3377670752815
历史学院,1,21,0.892357621634678,5,1,19,93,3.5176697636359964
社会学院,0,31,0.91474810767405,3,1,12,77,3.1398822338747165
教育学部,0,31,0.8421700183520228,2,0,9,73,2.5551699372459376
数学科学学院,1,28,0.6976320041849944,8,0,8,81,2.4974730208348577
新闻传播学院,0,29,0.6757979875359411,9,0,11,83,3.1059541607894188
经济与工商管理学院,0,21,0.9465365743401561,4,0,14,72,2.9488809479057174
环境学院,0,29,0.8900557610383333,7,0,0,67,2.1814000703640617
外国语言文学学院,1,21,0.6852817131043796,3,0,11,61,1.721375514575508
生命科学学院,0,24,0.8460373463497606,3,1,13,86,2.715538623081712
教育学部,0,31,0.7790185925656895,5,0,1,93,2.950804182719132
物理与天文学院,1,24,0.6634620679852375,5,1,2,88,2.2346301162001088
历史学院,1,31,0.8127428437428658,2,1,5,85,2.652069478997765
法学院,0,26,0.7126076369865669,1,0,18,82,3.1243777084895132
历史学院,0,20,0.6384976496630286,8,1,12,95,2.9723471251909754
新闻传播学院,0,31,0.7867833194181644,1,1,19,68,2.817711011331114
生命科学学院,0,21,0.8360434208374248,8,1,7,80,2.245996408825188
统计学院,1,30,0.6187625641524602,7,0,3,95,2.262270434887366
外国语言文学学院,1,30,0.7608370997643987,9,1,18,62,2.3570352998988406
经济与工商管理学院,0,25,0.7030647679346741,6,0,6,66,1.9050130111407455
政府管理学院,1,21,0.612260236282893,4,0,6,82,1.6276359221355705
教育学部,0,23,0.6502650198446023,2,1,0,91,2.1308636389844593
生命科学学院,1,29,0.655613663527351,1,0,18,82,2.7737025635373933
生命科学学院,1,25,0.6731496992471885,7,1,16,75,2.010504934462304
心理学部,0,31,0.9213510285751685,1,0,7,64,2.196798636012019
法学院,0,26,0.7757967465912556,7,0,14,72,2.2694749752668577
文学院,0,29,0.6588343969081547,4,0,19,69,2.534216863827062
艺术与传媒学院,0,24,0.6401187867711556,8,0,18,61,2.022480378288571
数学科学学院,1,27,0.7191761834916156,3,1,6,75,1.9735829849861806
地理科学学部,1,25,0.919206207481781,7,0,12,60,2.5337519272825433
教育学部,0,24,0.7457839391758574,6,1,0,65,1.5634411970735107
艺术与传媒学院,1,23,0.6639589441175752,7,1,6,78,1.8178780001732457
法学院,1,25,0.761646472618464,4,1,4,92,2.684835558770332
外国语言文学学院,0,25,0.822124622914823,1,1,17,87,2.943493427321174
统计学院,0,25,0.6118336734552056,6,0,7,64,1.2579653786299756
文学院,1,20,0.8510567205760693,2,0,14,71,2.284105673339145
外国语言文学学院,0,25,0.7580403012059157,9,1,17,89,3.2674154965602864
马克思主义学院,0,20,0.6038903500524777,9,1,5,76,1.2559507137670354
艺术与传媒学院,1,24,0.8695557595785524,9,1,4,78,2.5107375670462684
法学院,1,26,0.8849550542250593,9,0,10,99,3.5292592276210324
艺术与传媒学院,0,20,0.8515359154234732,1,0,7,84,2.1050197583222103
生命科学学院,1,20,0.7367720870393689,2,1,8,94,2.2585214416511676
生命科学学院,0,25,0.8118419416263845,3,0,12,68,2.0945294109466204
历史学院,0,26,0.7548630824533742,9,0,2,91,2.62272259652283
法学院,1,25,0.8802486920638777,6,0,2,98,2.9580062080773453
哲学学院,1,24,0.8334320744934754,9,0,6,97,3.151393353519658
环境学院,0,25,0.6327196455309799,0,1,2,74,1.31500815403014
统计学院,0,22,0.857237423287599,5,0,10,96,3.210911878194746
统计学院,0,28,0.8748953657351206,5,1,13,85,3.200406810157004
心理学部,1,24,0.7482808722458798,7,1,9,90,2.4311602352035666
心理学部,0,21,0.9503143123838818,1,0,19,89,3.106488041251292
生命科学学院,1,31,0.9372057419379851,1,1,8,61,2.1724083340858478
历史学院,0,29,0.6700666095598952,0,0,11,66,2.016781115288248
历史学院,1,29,0.9617065233943474,2,0,7,89,3.0137677620432295
生命科学学院,0,26,0.776348948598031,6,1,11,92,3.1510554563805413
哲学学院,1,22,0.8894998610537173,7,1,8,98,3.338662604766588
法学院,0,20,0.9256388027868944,6,0,17,97,3.337288901611834
地理科学学部,0,22,0.802044968427876,8,1,16,79,2.7117215212547827
地理科学学部,0,28,0.7596407757483263,7,1,10,78,2.623594444085782
教育学部,0,24,0.9661805474460393,7,0,1,68,1.9831117212095433
生命科学学院,1,26,0.6923414211741693,1,0,18,81,2.7188012122343483
马克思主义学院,1,22,0.7027880310876577,0,1,13,91,2.6773008396852407
教育学部,1,23,0.7446481256053749,5,1,2,89,2.294534951533437
艺术与传媒学院,1,20,0.9437863111882262,6,0,5,65,2.025571551146695
法学院,1,22,0.9755153056852304,5,0,3,76,2.2976193524886086
社会学院,0,26,0.6880270859019447,6,0,11,96,2.9723034774538624
文学院,1,23,0.9455480590524982,7,0,1,74,2.2159714352501325
外国语言文学学院,1,21,0.7032811837874278,1,1,5,66,1.0081140060444826
经济与工商管理学院,1,24,0.9882564986999552,0,0,4,73,2.335250906825109
哲学学院,1,24,0.8389631567926329,9,0,4,79,2.21532383717399
经济与工商管理学院,0,21,0.602834586978953,7,0,7,89,2.0150514091932807
环境学院,0,30,0.6136519616284711,7,0,4,77,2.0500650575329296
法学院,0,25,0.6589938123218834,7,0,7,81,2.1914141500788977
统计学院,0,29,0.6750292631275027,9,0,0,84,1.878938254993111
经济与工商管理学院,1,23,0.9070476491306386,6,0,19,83,2.983808343837602
物理与天文学院,1,20,0.6891063505667799,1,1,8,90,1.9811141834063717
政府管理学院,0,22,0.9876566480199439,3,0,13,77,2.8459556194548443
统计学院,0,28,0.8544448228811753,8,0,1,93,3.1759971852204103
政府管理学院,1,29,0.877007003701407,7,1,10,77,2.802760597613956
文学院,1,26,0.687126607714083,3,1,3,73,1.4680825103738722
生命科学学院,0,25,0.9570825256380339,7,1,3,63,1.8438734352753856
经济与工商管理学院,0,20,0.8671258291279725,9,1,16,66,2.464816747248216
文学院,0,28,0.9457622497367455,5,0,15,66,2.9690133462825985
文学院,0,28,0.9825924388924908,8,1,6,60,2.517603479026338
化学学院,1,20,0.6502563908438386,0,1,11,99,2.4012267535350853
数学科学学院,1,25,0.6386348921075783,5,1,16,83,2.261675688559391
数学科学学院,1,26,0.9213631306358543,3,0,4,91,2.924728230536939
新闻传播学院,0,21,0.9464504236376681,2,0,7,69,2.3230644559946247
环境学院,1,29,0.8335045683511942,4,0,19,68,2.8537102012659963
政府管理学院,1,27,0.7464002191002083,9,1,4,98,2.7380485552022553
马克思主义学院,0,27,0.8610518544300895,7,0,10,62,2.140761362245408
人工智能学院,0,25,0.7222656290369829,9,0,18,94,3.149304175027849
马克思主义学院,0,28,0.6953542768613873,5,0,18,64,2.269936459998423
政府管理学院,0,22,0.7952580838109062,0,1,3,66,1.3691249635090748
法学院,0,21,0.6864615310425519,5,0,10,71,1.6361904922190422
环境学院,0,21,0.7934814433260692,6,0,18,82,2.669125386120471
历史学院,1,25,0.9826426021854288,5,1,4,84,2.9473785372865824
地理科学学部,1,26,0.9359136142469562,2,0,1,76,2.4481540228471523
社会学院,1,25,0.976652367800009,8,1,18,73,3.5538448976597112
化学学院,1,30,0.9225315899389435,9,0,16,94,4.0
人工智能学院,1,22,0.7419003743785106,9,1,19,60,2.346443726821916
马克思主义学院,1,24,0.9248180954206237,3,0,17,81,2.8943731092052456
人工智能学院,0,27,0.9691662974212856,4,1,14,87,3.44244105331582
历史学院,0,25,0.9788143151348218,4,1,15,82,3.1069153720790927
政府管理学院,0,21,0.8732791402739988,2,1,11,77,2.2920774521019074
经济与工商管理学院,1,26,0.6845466575260453,1,1,7,96,2.4357930991694197
环境学院,1,27,0.6158916613458764,7,0,5,62,1.6170424858145775
文学院,0,23,0.6588800912640623,6,1,17,73,2.1512154951400726
经济与工商管理学院,0,31,0.9862187671575782,4,1,10,98,3.9308366383346094
法学院,0,20,0.7848387296771078,0,0,5,66,1.0
社会学院,0,21,0.941994405932823,9,1,16,76,2.5830923638229777
统计学院,0,23,0.7860176614233164,0,1,9,65,2.007547357617162
马克思主义学院,1,26,0.8643270333839357,7,1,18,78,3.1065861459779773
体育与运动学院,1,21,0.6096563108489335,3,0,14,74,2.208522881852741
地理科学学部,1,25,0.6999459770877468,3,0,15,98,3.083342639899181
马克思主义学院,0,21,0.7745077120170357,8,0,16,64,1.793059032909654
马克思主义学院,1,31,0.8522524188616653,1,0,6,74,2.400542172624886
外国语言文学学院,0,26,0.6686084752212714,4,1,18,85,2.8488977479666397
物理与天文学院,1,21,0.905820585708196,5,1,7,98,3.1668283134080903
社会学院,0,22,0.7457618824544949,5,0,7,72,1.762073516041999
物理与天文学院,0,28,0.9269741076935538,9,1,4,90,2.912287568639457
经济与工商管理学院,1,23,0.6391876361580269,2,0,10,72,1.3125793991001529
化学学院,1,24,0.8719026350729487,9,1,1,82,2.664050079217565
艺术与传媒学院,1,28,0.7173313332826041,5,0,17,99,3.897314292886417
文学院,1,26,0.9181532696490472,9,0,3,91,2.972477506653136
化学学院,1,27,0.7608681708169642,9,0,11,96,2.905846936834653
数学科学学院,0,30,0.8661398529054265,4,0,3,63,2.1546334900197266
文学院,1,22,0.9737221074545894,7,1,4,76,2.284324936489475
艺术与传媒学院,1,30,0.6082506528055057,3,0,16,79,2.5507071599496385
生命科学学院,0,30,0.6044467129337494,9,0,18,70,2.313836228089769
心理学部,1,23,0.9081117008706854,9,1,9,92,3.1430052525105174
经济与工商管理学院,0,26,0.8585572206032313,2,0,13,98,3.2573406741145026
经济与工商管理学院,1,23,0.717191888201773,5,0,14,65,2.124897351294224
体育与运动学院,1,21,0.7977586811097049,9,1,13,98,3.378370216534679
人工智能学院,0,29,0.6167742662395475,8,1,15,97,3.3346937940317685
外国语言文学学院,1,25,0.6769782421444963,7,0,7,77,2.0066033603524813
哲学学院,1,28,0.769798549810867,9,1,8,61,2.0260859649061587
艺术与传媒学院,1,21,0.933617766488593,7,0,7,97,2.9436900419064562
经济与工商管理学院,1,20,0.7918668731440339,2,0,10,76,2.1037936205383123
历史学院,0,27,0.8345450018103915,0,1,11,83,2.996795126516598
教育学部,0,20,0.9495015167975122,2,0,13,89,3.068277760601418
艺术与传媒学院,1,20,0.7235275654355381,2,1,17,83,2.660626648371885
数学科学学院,1,22,0.8802797284408224,5,1,11,63,1.9479591468385624
外国语言文学学院,0,24,0.9446669034713013,2,1,3,66,1.9931115144574703
艺术与传媒学院,0,31,0.6810462802784707,1,0,12,74,2.19075084843792
生命科学学院,1,28,0.742591266059133,8,0,15,89,2.857629525057431
地理科学学部,0,30,0.9919240695557421,5,1,9,88,3.4863513730348923
马克思主义学院,0,29,0.9932874259184844,4,1,10,72,3.139961999790142
哲学学院,0,21,0.6892919721175752,2,1,11,99,2.4769726502091673
数学科学学院,0,31,0.6265783355570512,6,1,17,98,3.7964428859636516
文学院,1,31,0.7083686445240212,6,0,1,88,2.344181311816886
文学院,0,20,0.7590927829214749,3,0,18,85,2.792826911201025
社会学院,1,20,0.7764022403724655,9,1,4,95,2.9272218043791125
体育与运动学院,1,27,0.8475225229321695,1,0,19,94,3.939925806147543
哲学学院,0,29,0.9598011040526185,1,1,9,78,3.234732167704291
社会学院,1,29,0.732139204762865,7,1,15,61,2.0431948874625565
哲学学院,1,29,0.9399938141996834,3,0,11,73,3.017328466710989
经济与工商管理学院,0,21,0.6373915683706507,6,1,8,75,1.5773521122455638
文学院,0,28,0.6167498795892858,2,1,2,95,2.1265953212487156
数学科学学院,0,28,0.8016180732493845,8,0,0,99,2.837280947132427
生命科学学院,1,21,0.6238648893322419,9,1,4,90,2.3601365155674228
环境学院,1,22,0.756995920493692,8,1,7,94,2.664075245827376
文学院,1,21,0.9587112467476937,6,0,16,81,2.915601940940843
人工智能学院,1,25,0.6965932144829894,6,0,0,80,2.099332405740777
统计学院,0,26,0.8823903100499613,0,0,12,87,2.945312421444006
法学院,1,31,0.7209461569560267,9,0,5,76,2.4626635740682143
艺术与传媒学院,0,25,0.6179680220968542,7,0,14,77,2.013290022090492
文学院,0,22,0.8226762325641237,1,1,6,91,2.4722020669990337
新闻传播学院,0,31,0.9339413962147007,7,1,7,82,3.1360036705031904
文学院,0,22,0.7637873793370478,1,0,2,65,1.0763155430232696
历史学院,1,31,0.8469175305832348,0,0,14,88,3.2545850674997725
社会学院,0,21,0.9600094390630903,7,0,3,65,1.6848252666231223
教育学部,1,21,0.9158778050947951,3,0,8,92,2.8661415895528712
生命科学学院,0,30,0.6775505597571277,9,0,10,91,3.2064312797069565
环境学院,0,31,0.8933535837460023,5,1,13,76,2.7583935504429857
政府管理学院,0,24,0.8007572100640608,9,0,8,63,1.8241145893114636
经济与工商管理学院,1,30,0.8983867231544338,9,0,11,90,3.4473698185747526
新闻传播学院,0,30,0.7978062202088873,0,1,4,81,2.273511984569017
新闻传播学院,0,27,0.6511832656433211,8,0,5,86,2.6880945021324045
教育学部,0,25,0.8279637786756957,6,1,18,80,3.34676096504417
地理科学学部,0,28,0.796853596958936,4,0,4,79,2.1847851074592013
新闻传播学院,1,30,0.8071686934565767,5,1,0,93,2.535426228494317
文学院,1,24,0.9515609814583481,2,0,9,82,3.074664812884899
社会学院,0,29,0.9579348186825005,8,0,13,75,3.237622460598744
艺术与传媒学院,0,23,0.7814148427062874,1,1,16,65,1.8050913680030451
心理学部,1,28,0.7822928165120353,9,1,10,75,2.4162014806634335
法学院,1,31,0.8060747835490464,0,0,3,66,1.8257936284607925
外国语言文学学院,1,29,0.8078357113337028,0,1,17,73,3.0691463872480127
法学院,0,30,0.980154857671645,9,0,18,62,2.988419534371114
艺术与传媒学院,1,24,0.8597601869509974,1,1,3,92,2.7217512682168326
新闻传播学院,0,20,0.7109827979551776,5,1,11,95,2.5718081512187
数学科学学院,1,24,0.812614718781596,5,0,13,98,3.399884172566596
法学院,1,24,0.8508894331631931,8,0,17,88,2.994785117294912
人工智能学院,0,24,0.8559086884055858,9,1,0,98,3.0610725676465917
外国语言文学学院,1,21,0.834101690495273,3,0,19,63,2.202127838580499
法学院,0,25,0.6710944618486149,7,1,10,98,2.796291415236392
生命科学学院,1,24,0.613437275631803,3,0,18,99,2.3638675811735497
地理科学学部,0,21,0.7351372209467417,2,0,0,81,1.9174779059323808
心理学部,1,31,0.7710088618241014,3,1,0,74,1.655153671327766
物理与天文学院,1,29,0.6247216958304346,0,0,2,63,1.3427318521835137
外国语言文学学院,0,27,0.9259869352079384,8,1,13,77,2.93624385186767
数学科学学院,0,25,0.7376309750041095,4,1,7,82,2.3718441557623797
教育学部,0,30,0.9654530984714018,6,0,14,97,4.0
法学院,0,29,0.6617640431369061,2,0,3,63,1.6240640564044309
政府管理学院,1,31,0.6227739827749253,4,1,10,63,1.538720020601687
体育与运动学院,1,30,0.7929264417545288,9,1,7,77,2.641011986580153
统计学院,1,22,0.6756517347302826,3,1,6,60,1.0
新闻传播学院,1,28,0.9749597102311445,6,1,1,91,2.9231295373657558
环境学院,1,30,0.6041213593814956,4,1,7,80,2.156526547088013
新闻传播学院,1,30,0.765047870023614,1,0,18,97,3.7472335179560092
心理学部,0,23,0.9706991085380673,2,1,8,85,3.3765387987861772
社会学院,1,22,0.7537672826919073,7,1,15,80,2.557981810596308
数学科学学院,1,26,0.6372437122401843,2,1,7,88,2.2426539233622553
化学学院,0,31,0.7211579771447149,6,1,7,91,2.946439312355504
外国语言文学学院,1,27,0.7992041575337734,4,1,10,63,2.0292892728561474
新闻传播学院,1,26,0.6740606749373332,6,1,6,72,1.877079450864084
环境学院,1,20,0.7866246820573047,9,1,1,94,2.231076036090086
新闻传播学院,0,20,0.934537278314335,8,1,4,86,2.1050707425101045
历史学院,0,24,0.9490471880786452,6,1,17,60,2.4661955378946785
社会学院,1,27,0.6197042938842928,5,1,10,98,3.2649789348862734
化学学院,0,29,0.6643613432210294,0,0,16,73,2.2740082496836225
哲学学院,1,30,0.7101160543067216,3,0,5,96,2.788314957957329
艺术与传媒学院,1,22,0.8379463403550407,7,0,12,89,2.9410420131804558
历史学院,1,27,0.7443979035169869,0,1,6,73,1.769785213419596
